,ingresos,jefe_hogar,sexo,edad,estado_civil,escolaridad,time_traba,tipo_traba,horas_traba,sub_alimenta,sub_transpor,sub_fami,sub_edu,horastraba
7688,0,1,1,54,1,16,-76,6,48,0,0,0,0,48
7689,0,0,0,42,1,16,-76,6,48,0,0,0,0,48
7690,0,1,1,64,1,20,12,4,24,0,0,0,0,24
7691,0,1,1,64,1,20,60,4,24,0,0,0,0,24
7692,0,0,0,45,1,20,12,4,24,0,0,0,0,24
7693,0,0,0,45,1,20,60,4,24,0,0,0,0,24
7694,-16,1,1,64,0,16,20,4,35,0,0,0,0,35
7695,-16,0,1,25,0,16,20,4,35,0,0,0,0,35
7696,-64,1,1,26,0,16,30,1,50,2,2,2,2,50
7697,-64,0,0,24,0,12,30,1,50,2,2,2,2,50
7698,64,1,1,29,1,12,96,4,60,0,0,0,0,60
7699,64,0,0,29,1,14,96,4,60,0,0,0,0,60
7700,64,0,1,21,0,15,96,4,60,0,0,0,0,60
7701,64,1,0,60,0,11,-76,4,8,0,0,0,0,8
7702,0,1,0,60,0,11,100,4,30,0,0,0,0,30
7703,64,0,1,32,0,13,-76,4,8,0,0,0,0,8
7704,0,0,1,32,0,13,100,4,30,0,0,0,0,30
7705,64,0,1,24,0,11,-76,4,8,0,0,0,0,8
7706,0,0,1,24,0,11,100,4,30,0,0,0,0,30
7707,-28,1,1,57,1,8,120,1,48,2,1,2,2,48
7708,-28,0,0,49,1,6,120,1,48,2,1,2,2,48
7709,-28,0,1,27,0,11,120,1,48,2,1,2,2,48
7710,-18,1,1,59,1,11,1,1,48,2,1,2,2,48
7711,-18,0,0,49,1,11,1,1,48,2,1,2,2,48
7712,0,1,1,51,1,16,4,4,48,0,0,0,0,48
7713,0,1,1,51,1,16,84,1,24,2,2,1,2,24
7714,0,0,0,44,1,16,4,4,48,0,0,0,0,48
7715,0,0,0,44,1,16,84,1,24,2,2,1,2,24
7716,-128,1,1,22,1,11,24,4,50,0,0,0,0,50
7717,0,1,1,22,1,11,15,4,20,0,0,0,0,20
7718,-128,0,0,21,1,11,24,4,50,0,0,0,0,50
7719,0,0,0,21,1,11,15,4,20,0,0,0,0,20
7720,-18,1,0,48,0,5,12,1,40,2,1,2,2,40
7721,0,1,0,48,0,5,60,4,20,0,0,0,0,20
7722,-18,0,1,26,0,7,12,1,40,2,1,2,2,40
7723,0,0,1,26,0,7,60,4,20,0,0,0,0,20
7724,-18,0,1,23,0,13,12,1,40,2,1,2,2,40
7725,0,0,1,23,0,13,60,4,20,0,0,0,0,20
7726,-18,0,0,21,0,1,12,1,40,2,1,2,2,40
7727,0,0,0,21,0,1,60,4,20,0,0,0,0,20
7728,-32,1,1,31,0,14,36,1,48,2,1,1,2,48
7729,64,1,1,31,0,14,1,4,40,0,0,0,0,40
7730,-32,0,0,32,0,15,36,1,48,2,1,1,2,48
7731,64,0,0,32,0,15,1,4,40,0,0,0,0,40
7732,64,1,1,64,1,11,-32,4,50,0,0,0,0,50
7733,64,0,0,50,1,9,-32,4,50,0,0,0,0,50
7734,64,1,1,37,1,11,5,4,60,0,0,0,0,60
7735,64,0,0,26,1,11,5,4,60,0,0,0,0,60
7736,-96,1,0,25,1,11,24,4,40,0,0,0,0,40
7737,-96,0,1,26,1,10,24,4,40,0,0,0,0,40
7738,-128,1,1,51,0,4,1,4,56,0,0,0,0,56
7739,-18,1,0,39,0,11,36,1,48,2,1,2,2,48
7740,-112,1,1,56,1,13,72,4,24,0,0,0,0,24
7741,0,1,1,56,1,13,2,4,30,0,0,0,0,30
7742,-40,1,1,56,1,13,5,1,48,2,1,2,2,48
7743,116,1,1,56,1,13,48,1,48,2,1,2,2,48
7744,-112,0,0,51,1,11,72,4,24,0,0,0,0,24
7745,0,0,0,51,1,11,2,4,30,0,0,0,0,30
7746,-40,0,0,51,1,11,5,1,48,2,1,2,2,48
7747,116,0,0,51,1,11,48,1,48,2,1,2,2,48
7748,-112,0,1,24,0,14,72,4,24,0,0,0,0,24
7749,0,0,1,24,0,14,2,4,30,0,0,0,0,30
7750,-40,0,1,24,0,14,5,1,48,2,1,2,2,48
7751,116,0,1,24,0,14,48,1,48,2,1,2,2,48
7752,-112,0,0,29,1,13,72,4,24,0,0,0,0,24
7753,0,0,0,29,1,13,2,4,30,0,0,0,0,30
7754,-40,0,0,29,1,13,5,1,48,2,1,2,2,48
7755,116,0,0,29,1,13,48,1,48,2,1,2,2,48
7756,-112,0,1,26,1,14,72,4,24,0,0,0,0,24
7757,0,0,1,26,1,14,2,4,30,0,0,0,0,30
7758,-40,0,1,26,1,14,5,1,48,2,1,2,2,48
7759,116,0,1,26,1,14,48,1,48,2,1,2,2,48
7760,96,1,0,55,0,13,12,4,56,0,0,0,0,56
7761,96,0,1,22,0,14,12,4,56,0,0,0,0,56
7762,64,1,1,41,1,13,-28,2,48,2,1,2,2,48
7763,0,1,1,41,1,13,120,4,60,0,0,0,0,60
7764,64,0,0,32,1,11,-28,2,48,2,1,2,2,48
7765,0,0,0,32,1,11,120,4,60,0,0,0,0,60
7766,-64,1,0,52,0,16,120,4,30,0,0,0,0,30
7767,-64,0,1,53,0,8,120,4,30,0,0,0,0,30
7768,-128,1,1,73,1,5,12,1,48,2,2,2,2,48
7769,-128,0,0,70,1,11,12,1,48,2,2,2,2,48
7770,-128,0,1,46,0,11,12,1,48,2,2,2,2,48
7771,-128,0,0,42,0,16,12,1,48,2,2,2,2,48
7772,-32,1,0,40,0,16,24,4,50,0,0,0,0,50
7773,-32,0,1,20,0,14,24,4,50,0,0,0,0,50
7774,-128,1,1,37,1,16,108,1,48,2,1,2,2,48
7775,-128,1,1,37,1,16,108,4,48,0,0,0,0,48
7776,-128,0,0,38,1,16,108,1,48,2,1,2,2,48
7777,-128,0,0,38,1,16,108,4,48,0,0,0,0,48
7778,-40,1,1,48,1,11,24,1,48,2,1,2,2,48
7779,-40,1,1,48,1,11,5,1,48,2,1,2,2,48
7780,-128,1,1,48,1,11,24,1,48,2,1,2,2,48
7781,32,1,1,48,1,11,24,1,48,2,1,2,2,48
7782,-40,0,0,46,1,11,24,1,48,2,1,2,2,48
7783,-40,0,0,46,1,11,5,1,48,2,1,2,2,48
7784,-128,0,0,46,1,11,24,1,48,2,1,2,2,48
7785,32,0,0,46,1,11,24,1,48,2,1,2,2,48
7786,-40,0,0,25,1,13,24,1,48,2,1,2,2,48
7787,-40,0,0,25,1,13,5,1,48,2,1,2,2,48
7788,-128,0,0,25,1,13,24,1,48,2,1,2,2,48
7789,32,0,0,25,1,13,24,1,48,2,1,2,2,48
7790,-40,0,1,27,1,13,24,1,48,2,1,2,2,48
7791,-40,0,1,27,1,13,5,1,48,2,1,2,2,48
7792,-128,0,1,27,1,13,24,1,48,2,1,2,2,48
7793,32,0,1,27,1,13,24,1,48,2,1,2,2,48
7794,0,1,0,32,1,16,18,4,50,0,0,0,0,50
7795,0,0,0,29,0,16,18,4,50,0,0,0,0,50
7796,-36,1,1,42,0,16,48,1,54,2,2,2,2,54
7797,32,1,1,68,1,14,84,4,21,0,0,0,0,21
7798,0,1,1,68,1,14,48,4,21,0,0,0,0,21
7799,-32,1,1,68,1,14,60,2,30,2,2,2,2,30
7800,32,0,0,64,1,15,84,4,21,0,0,0,0,21
7801,0,0,0,64,1,15,48,4,21,0,0,0,0,21
7802,-32,0,0,64,1,15,60,2,30,2,2,2,2,30
7803,32,0,0,35,1,17,84,4,21,0,0,0,0,21
7804,0,0,0,35,1,17,48,4,21,0,0,0,0,21
7805,-32,0,0,35,1,17,60,2,30,2,2,2,2,30
7806,32,0,1,41,1,16,84,4,21,0,0,0,0,21
7807,0,0,1,41,1,16,48,4,21,0,0,0,0,21
7808,-32,0,1,41,1,16,60,2,30,2,2,2,2,30
7809,-32,1,0,56,0,16,3,4,40,0,0,0,0,40
7810,-18,1,0,56,0,16,12,1,48,2,2,2,2,48
7811,-32,0,1,35,0,13,3,4,40,0,0,0,0,40
7812,-18,0,1,35,0,13,12,1,48,2,2,2,2,48
7813,-96,1,1,44,1,11,72,1,48,2,2,1,2,48
7814,-112,1,1,44,1,11,84,1,20,2,2,2,2,20
7815,-96,0,0,44,1,14,72,1,48,2,2,1,2,48
7816,-112,0,0,44,1,14,84,1,20,2,2,2,2,20
7817,-96,0,1,20,0,12,72,1,48,2,2,1,2,48
7818,-112,0,1,20,0,12,84,1,20,2,2,2,2,20
7819,96,1,1,64,1,13,24,4,30,0,0,0,0,30
7820,96,0,0,65,1,11,24,4,30,0,0,0,0,30
7821,-128,1,1,36,1,13,24,1,48,2,1,1,2,48
7822,-18,1,1,36,1,13,120,1,48,2,1,1,2,48
7823,-128,0,0,40,1,16,24,1,48,2,1,1,2,48
7824,-18,0,0,40,1,16,120,1,48,2,1,1,2,48
7825,0,1,0,48,1,16,-16,4,48,0,0,0,0,48
7826,0,0,1,51,1,5,-16,4,48,0,0,0,0,48
7827,0,1,0,43,0,11,24,4,40,0,0,0,0,40
7828,0,0,0,23,0,16,24,4,40,0,0,0,0,40
7829,64,1,0,29,0,13,36,1,60,2,1,2,1,60
7830,0,1,1,27,0,15,60,4,40,0,0,0,0,40
7831,64,1,1,39,1,13,72,4,30,0,0,0,0,30
7832,-44,1,1,39,1,13,84,1,48,2,1,1,2,48
7833,64,0,0,38,1,13,72,4,30,0,0,0,0,30
7834,-44,0,0,38,1,13,84,1,48,2,1,1,2,48
7835,64,0,0,66,0,5,72,4,30,0,0,0,0,30
7836,-44,0,0,66,0,5,84,1,48,2,1,1,2,48
7837,-64,1,1,29,0,16,4,4,56,0,0,0,0,56
7838,-16,1,1,63,0,11,-76,4,60,0,0,0,0,60
7839,-18,1,0,52,0,11,-16,1,48,2,2,2,2,48
7840,-18,1,0,52,0,11,36,1,48,2,1,2,2,48
7841,-18,0,0,28,1,13,-16,1,48,2,2,2,2,48
7842,-18,0,0,28,1,13,36,1,48,2,1,2,2,48
7843,-18,0,1,33,1,11,-16,1,48,2,2,2,2,48
7844,-18,0,1,33,1,11,36,1,48,2,1,2,2,48
7845,0,1,1,64,1,11,48,6,40,0,0,0,0,40
7846,0,1,1,64,1,11,48,4,48,0,0,0,0,48
7847,0,0,0,60,1,6,48,6,40,0,0,0,0,40
7848,0,0,0,60,1,6,48,4,48,0,0,0,0,48
7849,0,0,1,32,0,15,48,6,40,0,0,0,0,40
7850,0,0,1,32,0,15,48,4,48,0,0,0,0,48
7851,0,0,0,30,0,11,48,6,40,0,0,0,0,40
7852,-128,1,1,46,1,12,120,4,56,0,0,0,0,56
7853,32,1,0,37,1,11,24,3,48,2,1,2,2,48
7854,-18,1,0,37,1,11,1,1,54,2,1,2,2,54
7855,32,0,1,48,1,11,24,3,48,2,1,2,2,48
7856,-18,0,1,48,1,11,1,1,54,2,1,2,2,54
7857,64,1,0,52,0,5,-80,4,42,0,0,0,0,42
7858,64,0,0,19,0,12,-80,4,42,0,0,0,0,42
7859,64,0,1,24,1,13,-80,4,42,0,0,0,0,42
7860,64,0,0,22,1,11,-80,4,42,0,0,0,0,42
7861,16,1,0,49,0,5,1,3,48,2,2,2,2,48
7862,-32,1,1,38,0,14,-116,2,48,2,2,2,2,48
7863,-32,0,1,24,0,11,-116,2,48,2,2,2,2,48
7864,-128,1,0,21,0,11,60,1,54,2,1,2,2,54
7865,96,1,1,37,1,11,-106,1,48,2,2,2,2,48
7866,-32,1,1,37,1,11,3,1,48,2,1,1,2,48
7867,96,0,0,31,1,11,-106,1,48,2,2,2,2,48
7868,-32,0,0,31,1,11,3,1,48,2,1,1,2,48
7869,49,1,1,34,0,19,6,2,48,2,2,2,2,48
7870,0,1,1,39,1,11,60,1,48,2,2,2,2,48
7871,0,0,0,39,1,11,60,1,48,2,2,2,2,48
7872,0,1,1,68,1,5,72,6,40,0,0,0,0,40
7873,0,1,1,68,1,5,72,4,50,0,0,0,0,50
7874,0,0,0,54,1,11,72,6,40,0,0,0,0,40
7875,0,0,0,54,1,11,72,4,50,0,0,0,0,50
7876,64,1,1,62,1,3,4,1,50,2,1,2,2,50
7877,64,0,0,61,1,5,4,1,50,2,1,2,2,50
7878,64,0,0,39,0,16,4,1,50,2,1,2,2,50
7879,-128,1,1,29,1,16,36,4,35,0,0,0,0,35
7880,-128,0,0,32,1,16,36,4,35,0,0,0,0,35
7881,-128,1,0,24,0,11,2,1,54,2,1,2,2,54
7882,64,1,0,36,1,14,3,1,48,2,1,2,2,48
7883,64,0,1,29,1,11,3,1,48,2,1,2,2,48
7884,32,1,1,54,0,6,74,4,35,0,0,0,0,35
7885,32,0,0,72,0,5,74,4,35,0,0,0,0,35
7886,0,1,1,56,0,17,120,4,48,0,0,0,0,48
7887,0,1,0,59,1,11,11,4,10,0,0,0,0,10
7888,0,1,0,59,1,11,4,1,48,2,1,2,2,48
7889,0,0,1,26,0,16,11,4,10,0,0,0,0,10
7890,0,0,1,26,0,16,4,1,48,2,1,2,2,48
7891,-96,1,1,45,1,11,12,4,48,0,0,0,0,48
7892,-96,0,0,38,1,11,12,4,48,0,0,0,0,48
7893,-32,1,1,22,0,12,36,1,48,2,1,1,2,48
7894,96,1,1,22,0,12,7,1,48,2,2,2,2,48
7895,-32,1,0,61,0,5,-16,1,48,2,1,1,2,48
7896,-32,0,0,26,0,0,-16,1,48,2,1,1,2,48
7897,96,1,1,24,0,15,8,1,20,2,2,2,2,20
7898,-32,1,1,24,0,15,2,1,48,2,1,2,2,48
7899,96,0,1,19,0,11,8,1,20,2,2,2,2,20
7900,-32,0,1,19,0,11,2,1,48,2,1,2,2,48
7901,-96,1,1,27,1,9,12,4,56,0,0,0,0,56
7902,-96,0,0,25,1,11,12,4,56,0,0,0,0,56
7903,0,1,0,52,0,6,38,1,48,2,2,2,2,48
7904,-96,1,0,52,0,6,24,1,48,2,2,2,2,48
7905,0,0,0,21,0,11,38,1,48,2,2,2,2,48
7906,-96,0,0,21,0,11,24,1,48,2,2,2,2,48
7907,0,0,0,26,1,13,38,1,48,2,2,2,2,48
7908,-96,0,0,26,1,13,24,1,48,2,2,2,2,48
7909,0,0,1,29,1,13,38,1,48,2,2,2,2,48
7910,-96,0,1,29,1,13,24,1,48,2,2,2,2,48
7911,-32,1,0,40,1,11,6,1,48,2,1,2,2,48
7912,-32,0,1,40,1,11,6,1,48,2,1,2,2,48
7913,-32,0,0,20,0,11,6,1,48,2,1,2,2,48
7914,-96,1,0,49,0,5,4,4,40,0,0,0,0,40
7915,-96,0,0,27,0,14,4,4,40,0,0,0,0,40
7916,-96,0,1,24,0,11,4,4,40,0,0,0,0,40
7917,96,1,0,21,0,11,5,4,48,0,0,0,0,48
7918,-32,1,0,21,0,11,24,1,48,2,1,1,2,48
7919,96,0,1,21,0,11,5,4,48,0,0,0,0,48
7920,-32,0,1,21,0,11,24,1,48,2,1,1,2,48
7921,-32,1,0,35,1,11,1,1,48,2,1,2,2,48
7922,-32,0,1,42,1,5,1,1,48,2,1,2,2,48
7923,112,1,0,71,0,0,1,1,50,2,2,2,2,50
7924,112,0,1,50,0,7,1,1,50,2,2,2,2,50
7925,-128,1,0,58,1,13,72,4,55,0,0,0,0,55
7926,96,1,0,58,1,13,36,4,48,0,0,0,0,48
7927,-128,0,1,63,1,3,72,4,55,0,0,0,0,55
7928,96,0,1,63,1,3,36,4,48,0,0,0,0,48
7929,-128,0,0,26,0,13,72,4,55,0,0,0,0,55
7930,96,0,0,26,0,13,36,4,48,0,0,0,0,48
7931,64,1,1,72,1,5,104,4,60,0,0,0,0,60
7932,64,1,1,72,1,5,12,1,60,2,2,2,2,60
7933,64,0,0,61,1,4,104,4,60,0,0,0,0,60
7934,64,0,0,61,1,4,12,1,60,2,2,2,2,60
7935,64,0,0,40,0,5,104,4,60,0,0,0,0,60
7936,64,0,0,40,0,5,12,1,60,2,2,2,2,60
7937,64,1,0,71,0,16,84,2,60,2,2,2,2,60
7938,64,0,0,47,0,16,84,2,60,2,2,2,2,60
7939,-128,1,0,25,1,14,1,1,48,2,1,1,2,48
7940,-96,1,0,25,1,14,36,1,48,2,2,2,2,48
7941,-128,0,1,30,1,16,1,1,48,2,1,1,2,48
7942,-96,0,1,30,1,16,36,1,48,2,2,2,2,48
7943,-96,1,1,70,0,1,60,4,30,0,0,0,0,30
7944,-96,0,0,64,0,5,60,4,30,0,0,0,0,30
7945,96,1,1,37,1,13,96,1,48,2,2,2,2,48
7946,64,1,1,37,1,13,48,4,45,0,0,0,0,45
7947,96,0,0,34,1,13,96,1,48,2,2,2,2,48
7948,64,0,0,34,1,13,48,4,45,0,0,0,0,45
7949,-32,1,0,34,1,11,12,1,48,2,1,1,2,48
7950,-32,0,1,36,1,11,12,1,48,2,1,1,2,48
7951,-32,0,0,58,0,11,12,1,48,2,1,1,2,48
7952,64,1,1,24,1,11,36,1,48,2,2,2,2,48
7953,64,0,0,30,1,13,36,1,48,2,2,2,2,48
7954,0,1,0,67,0,17,47,2,30,2,2,2,2,30
7955,64,1,1,42,1,16,60,1,48,2,2,2,2,48
7956,64,1,1,42,1,16,36,1,40,2,2,2,2,40
7957,64,0,0,38,1,16,60,1,48,2,2,2,2,48
7958,64,0,0,38,1,16,36,1,40,2,2,2,2,40
7959,-128,1,1,37,1,11,24,1,48,2,1,1,2,48
7960,-64,1,1,37,1,11,60,4,45,0,0,0,0,45
7961,-128,0,0,35,1,11,24,1,48,2,1,1,2,48
7962,-64,0,0,35,1,11,60,4,45,0,0,0,0,45
7963,-96,1,1,33,0,4,8,1,60,2,2,2,2,60
7964,0,1,1,68,1,11,13,6,48,0,0,0,0,48
7965,-32,1,1,68,1,11,13,4,40,0,0,0,0,40
7966,-80,1,1,68,1,11,11,4,40,0,0,0,0,40
7967,-96,1,1,68,1,11,12,1,44,2,1,1,2,44
7968,0,0,0,53,1,10,13,6,48,0,0,0,0,48
7969,-32,0,0,53,1,10,13,4,40,0,0,0,0,40
7970,-80,0,0,53,1,10,11,4,40,0,0,0,0,40
7971,-96,0,0,53,1,10,12,1,44,2,1,1,2,44
7972,0,0,0,31,0,19,13,6,48,0,0,0,0,48
7973,-32,0,0,31,0,19,13,4,40,0,0,0,0,40
7974,-80,0,0,31,0,19,11,4,40,0,0,0,0,40
7975,-96,0,0,31,0,19,12,1,44,2,1,1,2,44
7976,0,0,0,28,0,16,13,6,48,0,0,0,0,48
7977,-32,0,0,28,0,16,13,4,40,0,0,0,0,40
7978,-80,0,0,28,0,16,11,4,40,0,0,0,0,40
7979,-96,0,0,28,0,16,12,1,44,2,1,1,2,44
7980,-128,1,1,59,0,5,1,1,54,2,2,2,2,54
7981,0,1,1,59,0,5,4,1,48,2,1,2,2,48
7982,-128,0,0,27,1,11,1,1,54,2,2,2,2,54
7983,0,0,0,27,1,11,4,1,48,2,1,2,2,48
7984,-128,0,0,22,1,11,1,1,54,2,2,2,2,54
7985,0,0,0,22,1,11,4,1,48,2,1,2,2,48
7986,-128,0,1,23,1,11,1,1,54,2,2,2,2,54
7987,0,0,1,23,1,11,4,1,48,2,1,2,2,48
7988,-64,1,0,76,0,17,5,4,40,0,0,0,0,40
7989,-64,0,1,46,0,16,5,4,40,0,0,0,0,40
7990,-64,0,0,44,0,14,5,4,40,0,0,0,0,40
7991,64,1,1,33,1,14,6,4,40,0,0,0,0,40
7992,64,1,1,33,1,14,10,4,40,0,0,0,0,40
7993,64,0,0,31,1,16,6,4,40,0,0,0,0,40
7994,64,0,0,31,1,16,10,4,40,0,0,0,0,40
7995,96,1,0,52,0,11,1,1,48,2,2,2,2,48
7996,96,0,1,23,0,13,1,1,48,2,2,2,2,48
7997,96,0,0,94,0,0,1,1,48,2,2,2,2,48
7998,64,1,1,47,1,16,-112,4,48,0,0,0,0,48
7999,64,0,0,42,1,16,-112,4,48,0,0,0,0,48
8000,-32,1,0,44,1,17,84,2,40,2,2,1,2,40
8001,-128,1,0,42,0,16,-16,4,60,0,0,0,0,60
8002,-128,0,1,19,0,11,-16,4,60,0,0,0,0,60
8003,-128,0,0,36,0,13,-16,4,60,0,0,0,0,60
8004,-32,1,1,55,0,5,36,1,52,2,1,2,2,52
8005,-32,0,1,23,0,11,36,1,52,2,1,2,2,52
8006,32,1,0,37,1,16,48,1,48,2,2,2,2,48
8007,64,1,0,37,1,16,36,1,48,2,2,2,2,48
8008,32,0,1,43,1,14,48,1,48,2,2,2,2,48
8009,64,0,1,43,1,14,36,1,48,2,2,2,2,48
8010,32,0,1,19,0,11,48,1,48,2,2,2,2,48
8011,64,0,1,19,0,11,36,1,48,2,2,2,2,48
8012,-64,1,1,62,1,5,60,4,24,0,0,0,0,24
8013,-128,1,1,62,1,5,60,4,5,0,0,0,0,5
8014,0,1,1,62,1,5,60,6,8,0,0,0,0,8
8015,-64,0,0,56,1,3,60,4,24,0,0,0,0,24
8016,-128,0,0,56,1,3,60,4,5,0,0,0,0,5
8017,0,0,0,56,1,3,60,6,8,0,0,0,0,8
8018,-64,0,0,20,0,14,60,4,24,0,0,0,0,24
8019,-128,0,0,20,0,14,60,4,5,0,0,0,0,5
8020,0,0,0,20,0,14,60,6,8,0,0,0,0,8
8021,0,1,0,54,0,5,0,1,60,2,1,2,2,60
8022,-32,1,0,54,0,5,2,1,16,2,2,2,2,16
8023,-128,1,0,54,0,5,12,1,60,2,1,2,2,60
8024,0,0,1,30,0,11,0,1,60,2,1,2,2,60
8025,-32,0,1,30,0,11,2,1,16,2,2,2,2,16
8026,-128,0,1,30,0,11,12,1,60,2,1,2,2,60
8027,0,0,0,27,0,11,0,1,60,2,1,2,2,60
8028,-32,0,0,27,0,11,2,1,16,2,2,2,2,16
8029,-128,0,0,27,0,11,12,1,60,2,1,2,2,60
8030,0,0,1,23,0,11,0,1,60,2,1,2,2,60
8031,-32,0,1,23,0,11,2,1,16,2,2,2,2,16
8032,-128,0,1,23,0,11,12,1,60,2,1,2,2,60
8033,0,0,1,21,0,11,0,1,60,2,1,2,2,60
8034,-32,0,1,21,0,11,2,1,16,2,2,2,2,16
8035,-128,0,1,21,0,11,12,1,60,2,1,2,2,60
8036,-64,1,0,38,1,16,-91,1,48,2,1,1,2,48
8037,64,1,0,38,1,16,72,1,48,2,2,2,2,48
8038,-64,0,1,39,1,11,-91,1,48,2,1,1,2,48
8039,64,0,1,39,1,11,72,1,48,2,2,2,2,48
8040,-64,0,0,74,0,3,-91,1,48,2,1,1,2,48
8041,64,0,0,74,0,3,72,1,48,2,2,2,2,48
8042,64,1,1,34,0,16,-112,1,48,2,2,2,2,48
8043,64,0,0,62,0,11,-112,1,48,2,2,2,2,48
8044,-64,1,1,58,1,5,24,4,48,0,0,0,0,48
8045,96,1,1,58,1,5,36,1,45,2,1,1,2,45
8046,32,1,1,58,1,5,12,4,48,0,0,0,0,48
8047,-64,0,0,46,1,11,24,4,48,0,0,0,0,48
8048,96,0,0,46,1,11,36,1,45,2,1,1,2,45
8049,32,0,0,46,1,11,12,4,48,0,0,0,0,48
8050,-64,0,0,29,1,13,24,4,48,0,0,0,0,48
8051,96,0,0,29,1,13,36,1,45,2,1,1,2,45
8052,32,0,0,29,1,13,12,4,48,0,0,0,0,48
8053,-64,0,1,34,1,11,24,4,48,0,0,0,0,48
8054,96,0,1,34,1,11,36,1,45,2,1,1,2,45
8055,32,0,1,34,1,11,12,4,48,0,0,0,0,48
8056,-64,0,1,61,0,2,24,4,48,0,0,0,0,48
8057,96,0,1,61,0,2,36,1,45,2,1,1,2,45
8058,32,0,1,61,0,2,12,4,48,0,0,0,0,48
8059,64,1,1,53,1,5,36,1,48,2,1,2,2,48
8060,64,0,0,57,1,5,36,1,48,2,1,2,2,48
8061,64,0,0,25,0,13,36,1,48,2,1,2,2,48
8062,96,1,0,56,0,11,-76,1,48,2,2,2,2,48
8063,96,0,1,46,0,14,-76,1,48,2,2,2,2,48
8064,64,1,0,78,0,3,96,1,50,2,1,1,2,50
8065,64,1,0,78,0,3,11,1,42,2,2,2,2,42
8066,64,0,0,31,0,16,96,1,50,2,1,1,2,50
8067,64,0,0,31,0,16,11,1,42,2,2,2,2,42
8068,64,0,0,58,1,10,96,1,50,2,1,1,2,50
8069,64,0,0,58,1,10,11,1,42,2,2,2,2,42
8070,64,0,1,64,1,11,96,1,50,2,1,1,2,50
8071,64,0,1,64,1,11,11,1,42,2,2,2,2,42
8072,-80,1,0,58,0,6,60,1,48,2,2,2,2,48
8073,16,1,0,58,0,6,60,1,48,2,2,2,2,48
8074,0,1,0,58,0,6,60,1,48,2,2,2,2,48
8075,-80,0,0,21,0,11,60,1,48,2,2,2,2,48
8076,16,0,0,21,0,11,60,1,48,2,2,2,2,48
8077,0,0,0,21,0,11,60,1,48,2,2,2,2,48
8078,-80,0,0,30,0,9,60,1,48,2,2,2,2,48
8079,16,0,0,30,0,9,60,1,48,2,2,2,2,48
8080,0,0,0,30,0,9,60,1,48,2,2,2,2,48
8081,-80,0,0,32,1,11,60,1,48,2,2,2,2,48
8082,16,0,0,32,1,11,60,1,48,2,2,2,2,48
8083,0,0,0,32,1,11,60,1,48,2,2,2,2,48
8084,-80,0,1,34,1,7,60,1,48,2,2,2,2,48
8085,16,0,1,34,1,7,60,1,48,2,2,2,2,48
8086,0,0,1,34,1,7,60,1,48,2,2,2,2,48
8087,32,1,1,56,1,19,108,2,48,2,2,2,2,48
8088,32,1,1,56,1,19,24,4,40,0,0,0,0,40
8089,32,0,0,42,1,19,108,2,48,2,2,2,2,48
8090,32,0,0,42,1,19,24,4,40,0,0,0,0,40
8091,32,0,0,24,0,16,108,2,48,2,2,2,2,48
8092,32,0,0,24,0,16,24,4,40,0,0,0,0,40
8093,32,0,0,22,0,14,108,2,48,2,2,2,2,48
8094,32,0,0,22,0,14,24,4,40,0,0,0,0,40
8095,0,1,0,55,0,5,-16,4,60,0,0,0,0,60
8096,-16,1,0,55,0,5,2,1,56,2,1,2,2,56
8097,0,0,0,30,1,13,-16,4,60,0,0,0,0,60
8098,-16,0,0,30,1,13,2,1,56,2,1,2,2,56
8099,0,0,1,28,1,11,-16,4,60,0,0,0,0,60
8100,-16,0,1,28,1,11,2,1,56,2,1,2,2,56
8101,-96,1,0,55,0,15,54,2,40,2,1,2,2,40
8102,64,1,0,55,0,15,12,4,40,0,0,0,0,40
8103,-96,0,0,25,0,16,54,2,40,2,1,2,2,40
8104,64,0,0,25,0,16,12,4,40,0,0,0,0,40
8105,0,1,1,36,1,11,12,1,48,2,2,2,2,48
8106,64,1,1,36,1,11,60,1,48,2,1,2,2,48
8107,0,0,0,42,1,11,12,1,48,2,2,2,2,48
8108,64,0,0,42,1,11,60,1,48,2,1,2,2,48
8109,0,0,1,19,0,11,12,1,48,2,2,2,2,48
8110,64,0,1,19,0,11,60,1,48,2,1,2,2,48
8111,0,1,1,55,1,5,44,4,48,0,0,0,0,48
8112,-64,1,1,55,1,5,48,4,48,0,0,0,0,48
8113,0,0,0,54,1,11,44,4,48,0,0,0,0,48
8114,-64,0,0,54,1,11,48,4,48,0,0,0,0,48
8115,0,0,1,28,0,11,44,4,48,0,0,0,0,48
8116,-64,0,1,28,0,11,48,4,48,0,0,0,0,48
8117,0,0,1,25,0,15,44,4,48,0,0,0,0,48
8118,-64,0,1,25,0,15,48,4,48,0,0,0,0,48
8119,0,0,0,23,0,15,44,4,48,0,0,0,0,48
8120,-64,0,0,23,0,15,48,4,48,0,0,0,0,48
8121,-128,1,1,57,1,4,24,4,40,0,0,0,0,40
8122,-128,0,0,54,1,4,24,4,40,0,0,0,0,40
8123,-64,1,1,68,0,5,24,4,40,0,0,0,0,40
8124,64,1,1,64,1,11,-112,5,40,0,0,0,0,40
8125,64,0,0,50,1,11,-112,5,40,0,0,0,0,40
8126,64,0,0,29,0,17,-112,5,40,0,0,0,0,40
8127,-32,1,1,39,1,13,72,1,56,2,2,2,2,56
